combination_id,diisocyanate_id,diisocyanate_smiles,diisocyanate_mw_g_mol,macrodiol_proxy_id,macrodiol_proxy_smiles,macrodiol_proxy_monomer_mw_g_mol,chain_extender_id,chain_extender_smiles,chain_extender_mw_g_mol,combination_rule,structure_status,experimental_status,citation_keys
combo_09bf70bcd87de3b6,polyuniverse_dinco_07a134f8e87f85791f77,O=C=NC1CCCC2C3CCC2C1(N=C=O)C3,232.283,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_6ee30a16c1c450ed,OC1CCCCC1O,116.16,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_09f3fe134ab55878,polyuniverse_dinco_569c13453ff070989050,[C-]#[N+]c1cc2c(N=C=O)c(C#N)c(C#N)cc2c(N=C=O)c1[N+]#[C-],310.232,chemical_6364c045bd73da83,Oc1cccc(Oc2ccc(Oc3cccc(O)c3)cc2)c1,294.306,chemical_5be20976c2a9d662,Oc1c(F)c(F)c(O)c(F)c1F,182.072,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0b641b1821a0d3a8,polyuniverse_dinco_29fcbdd3c8cf8655b397,CCCCC(CC)(CCC)CC1(N=C=O)CCC(C)C(N=C=O)C1,334.504,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_ca5e105838153c99,CCC(CO)CC(CC)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0b6621c7b0715bda,polyuniverse_dinco_4e634aebc4fcf9faf957,O=C=NCc1ccc(CN=C=O)c(N=Nc2ccc([N+](=O)[O-])cc2)c1,337.295,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_6ee30a16c1c450ed,OC1CCCCC1O,116.16,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0b6ccf30d808d44d,polyuniverse_dinco_d6e57fb34f6442032c80,COc1ccc(OC)c(N(c2ccc(N=C=O)cc2)c2ccc(N=C=O)cc2)c1,387.395,chemical_e4aa17432292bb19,Cc1cc2c(cc1O)C(C)(C)CC1(CC(C)(C)c3cc(O)c(C)cc3O1)O2,368.473,chemical_6ee30a16c1c450ed,OC1CCCCC1O,116.16,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0b811d6a6ede4919,polyuniverse_dinco_7988a8eeb838489f4eaf,O=C=NCCCCC(COc1ccc(Oc2ccccc2)cc1)N=C=O,352.39,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,146.23,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0b950983b1106df9,polyuniverse_dinco_f52819a239fd8e98087e,O=C=Nc1ccc2ccc(N=C=O)c([N+](=O)[O-])c2c1[N+](=O)[O-],300.186,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0c07289d7ce420b3,polyuniverse_dinco_20ab49a32ae47e829378,Cc1c(C)c(N=C=O)c(C2CCCCC2)c(C)c1N=C=O,284.359,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,146.23,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0c5da062e3633afe,polyuniverse_dinco_3cd70e5831ba4d233e46,CCCCCCC1(CCCCCC)c2cc(N=C=O)ccc2-c2ccc(N=C=O)cc21,416.565,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,300.527,chemical_706c38f2fda91d2c,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0d38596719bd0043,polyuniverse_dinco_c1050e20fc33beb7e09a,CC(CCN=C=O)CC(C)C(C)N=C=O,210.277,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_6ee30a16c1c450ed,OC1CCCCC1O,116.16,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0d8c222f6f5e1b8b,polyuniverse_dinco_016bfd4c165aa545a7db,Cc1c(CCCCCCN=C=O)cccc1N=C=O,258.321,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_9a89f0adbd70529b,OCC(F)(F)C(F)(F)C(F)(F)CO,212.089,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0dbc8992cad98f02,polyuniverse_dinco_fd5f159552c1f70f915c,O=C=NCCC(CN(CC(CCN=C=O)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],436.25,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_ca5e105838153c99,CCC(CO)CC(CC)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0dc4b7770cbfa707,polyuniverse_dinco_d6e57fb34f6442032c80,COc1ccc(OC)c(N(c2ccc(N=C=O)cc2)c2ccc(N=C=O)cc2)c1,387.395,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0dd349e859f3d15f,polyuniverse_dinco_36587639e34b8082240f,N#COCC12CC(CCCN=C=O)C(CC1CCN=C=O)C2,303.362,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_2dad29ca9d88607e,OC1CCC(C2CCC(O)CC2)CC1,198.306,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0e4b38aaf85317c8,polyuniverse_dinco_8a880932a5a3f4f0ae1c,CC1CC(N=C=O)CCC1C1CC(C)(C)C(N=C=O)CC1C,304.434,chemical_6364c045bd73da83,Oc1cccc(Oc2ccc(Oc3cccc(O)c3)cc2)c1,294.306,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0e82d489a0a1f1f2,polyuniverse_dinco_d51030c05f20bb2a75df,O=C=NC(C1CCCCC1)C(N=C=O)C1CCCCC1,276.38,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_dd2ebb8c8aeed446,Oc1ccc2c(O)cccc2c1,160.172,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0e94107cf12fcb98,polyuniverse_dinco_c716de5f027f8966961c,O=C=Nc1ccc(-c2cccc3c2C(c2ccc(N=C=O)cc2)c2ccccc2-3)cc1,400.437,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_1ace6e6abb3b5be3,Oc1ccc(O)c2c1C1CCC2C1,176.215,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0ebe56047a2c4b0d,polyuniverse_dinco_d9e0e5b183928d0c3023,CC(C)(N=C=O)c1ccc2c(C(C)(C)N=C=O)cccc2c1,294.354,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_5be20976c2a9d662,Oc1c(F)c(F)c(O)c(F)c1F,182.072,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0ed86d8768549fdf,polyuniverse_dinco_c842b8dc271bd83c79bd,CC1C(C)C(N=C=O)C(C)(C)C(C)C1N=C=O,236.315,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0f2c46893652d620,polyuniverse_dinco_ff251f80a8e230a05cc3,O=C=NCC(Br)C(CF)N=C=O,237.028,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_2dad29ca9d88607e,OC1CCC(C2CCC(O)CC2)CC1,198.306,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0f398561a29e3a3f,polyuniverse_dinco_854f6f15dafaadb28034,O=C=Nc1ccc2c([nH]c3ccccc32)c1N=C=O,249.229,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_79b196ca779aae4e,OCc1ccccc1CO,138.166,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0f49c6d326d25fdf,polyuniverse_dinco_c24771e4eb3229cc941d,[C-]#[N+]C1(N=C=O)CCC(C)([N+]#[C-])C(N=C=O)C1,230.227,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_1015f097bec9ca8f,polyuniverse_dinco_60e65dae5f7c55187844,COc1cc(Cc2cc([N+](=O)[O-])c(N=C=O)c([N+](=O)[O-])c2)cc(OC)c1N=C=O,400.303,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_48e0f37b8f35d22d,Cc1c(C)c(CO)c(C)c(C)c1CO,194.274,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_1053876b67780e10,polyuniverse_dinco_72c91e88a4c33aabb96c,O=C=Nc1no[n+]([O-])c1N=C=O,168.068,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_1068888be077ae03,polyuniverse_dinco_5a1f42c9bc88019aa254,O=C=NC1C(F)C(F)C(F)C(F)C1N=C=O,238.14,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.345,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_10d551c0da43e55d,polyuniverse_dinco_629ef888e16fc71a3a21,CC(CN=C=O)CO[C@@H]1COC2C1OCC2(C)OCC(C)CN=C=O,354.403,chemical_1f862d0fb910ec42,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,268.356,chemical_2a0d22152800ae85,Oc1ccc(Oc2ccc(O)cc2)cc1,202.209,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_10df875417c63772,polyuniverse_dinco_236875b2e3fa5e54ba5a,CCC(N=C=O)c1cc(C#N)cc(C(CC)N=C=O)c1,269.304,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,146.23,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_1105bb8566f0b479,polyuniverse_dinco_1d6acf47e4862fbbcc32,Cc1cc(N=C=O)ncc1N=C=O,175.147,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_110f2cd20c7f4ffa,polyuniverse_dinco_677d9180682055b9b9f3,O=C=Nc1nc(Cl)nc(N=C=O)n1,197.541,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_11ab205158aec311,polyuniverse_dinco_bd1652fdf1dacee4093c,O=C=NCCC12CCC(C1)C1CCCC12CCN=C=O,274.364,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_28a648027cd37607,OCCCCCCCCCO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_11b0b60ded65ed30,polyuniverse_dinco_055819dc5371734047d1,N#COC1CCC(CC2CCC(N=C=O)C(CC3CCC(N=C=O)CC3)C2)CC1,399.535,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_706c38f2fda91d2c,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_120175cb28ebfd86,polyuniverse_dinco_7ae84879e7df0d84fdfa,O=C=NC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)N=C=O,346.08,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_12460d85d2ed4c5c,polyuniverse_dinco_b03d7a2243c8c46ba34f,O=C=Nc1c(F)cc(Oc2cc(F)c(N=C=O)c(F)c2)cc1F,324.189,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_bacbda6c95c1bb67,Cc1ccc(O)c(Cc2cc(C)ccc2O)c1,228.291,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_1273bcd76fc9c744,polyuniverse_dinco_b942aa905763bb430945,CCCC1(CC(C)N=C=O)CCC(C)(C(C)(C)CC(C)(C)N=C=O)C1,348.531,chemical_1f862d0fb910ec42,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,268.356,chemical_79b196ca779aae4e,OCc1ccccc1CO,138.166,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_1307349dfaab5a50,polyuniverse_dinco_8ec7a31c579192711514,CC1CCC2C(C1)C(N=C=O)C1C3CCC(C3)C1C2N=C=O,300.402,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,146.23,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_13820e51dd8c7e5f,polyuniverse_dinco_5a1f42c9bc88019aa254,O=C=NC1C(F)C(F)C(F)C(F)C1N=C=O,238.14,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_1386b53db78e79f0,polyuniverse_dinco_26cead9b352cec30e97f,CCC(CN=C=O)C1CCCC(N=C=O)C1,222.288,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_138ce40ea2061dba,polyuniverse_dinco_24471fc1c458b69a01cd,O=C=NC1CC(N=C=O)C2CCCc3cccc1c32,254.289,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_139f343f106bb3ad,polyuniverse_dinco_3cd70e5831ba4d233e46,CCCCCCC1(CCCCCC)c2cc(N=C=O)ccc2-c2ccc(N=C=O)cc21,416.565,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_5be20976c2a9d662,Oc1c(F)c(F)c(O)c(F)c1F,182.072,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_13b196e62ff97472,polyuniverse_dinco_b942aa905763bb430945,CCCC1(CC(C)N=C=O)CCC(C)(C(C)(C)CC(C)(C)N=C=O)C1,348.531,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_79b196ca779aae4e,OCc1ccccc1CO,138.166,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_13d3136e888be416,polyuniverse_dinco_61e84547e1c5aa376ad9,O=C=NCC12CC(C3CCCC31)C1C3CCC(C3)C12CN=C=O,312.413,chemical_e4aa17432292bb19,Cc1cc2c(cc1O)C(C)(C)CC1(CC(C)(C)c3cc(O)c(C)cc3O1)O2,368.473,chemical_706c38f2fda91d2c,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_13d5179270f3d064,polyuniverse_dinco_ac4be1eff9a2d8a5bde3,CCCc1cc(C(C)C)c(N=C=O)c(CCC)c1N=C=O,286.375,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.345,chemical_2a0d22152800ae85,Oc1ccc(Oc2ccc(O)cc2)cc1,202.209,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_1433152bf084c927,polyuniverse_dinco_b03d7a2243c8c46ba34f,O=C=Nc1c(F)cc(Oc2cc(F)c(N=C=O)c(F)c2)cc1F,324.189,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_143a1f45765d7b88,polyuniverse_dinco_2337b9bdfd4a7449f5ba,Cc1ccc(-n2nc(C(C)(C)C)c(N=C=O)c2N=C=O)cc1,296.33,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_5be20976c2a9d662,Oc1c(F)c(F)c(O)c(F)c1F,182.072,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
