fragment_name,validation_family,smiles,atom_index_zero_based,element,functional_core,vdw_point_density,across_seed_count,across_seed_mean_e,across_seed_sample_std_e,across_seed_min_e,across_seed_max_e,across_seed_range_e
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,15,H,False,0.5,3,0.136931372258,0.0210054508964,0.113636296228,0.154429853951,0.040793557723
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,15,H,False,1,3,0.148734594978,0.00411753299672,0.144378692395,0.152562898503,0.008184206108
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,15,H,False,2,3,0.173132112639,0.00822067925206,0.167207546662,0.182517339334,0.015309792672
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,16,H,False,0.5,3,0.147490348611,0.00388196473006,0.144588091835,0.1518999106,0.007311818765
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,16,H,False,1,3,0.156939830558,0.00602917535989,0.151817673586,0.163584239362,0.011766565776
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,16,H,False,2,3,0.153410141582,0.000793772899406,0.152734190132,0.154284207452,0.00155001732
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,17,H,False,0.5,3,0.12866484807,0.00156115558885,0.126948262935,0.129999804438,0.003051541503
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,17,H,False,1,3,0.126629100455,0.00133890521063,0.12509525427,0.127563815306,0.002468561036
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,17,H,False,2,3,0.132520129246,0.0015231751671,0.130955797683,0.133998508113,0.00304271043
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,18,H,False,0.5,3,0.150716005839,0.00645424988352,0.143300056902,0.155064384543,0.011764327641
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,18,H,False,1,3,0.157542172661,0.00699836472309,0.149601685081,0.162811878472,0.013210193391
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,18,H,False,2,3,0.153751087925,0.000811644190863,0.153024165038,0.154626851652,0.001602686614
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,19,H,False,0.5,3,0.128358308343,0.0148120869613,0.117894071333,0.145306771329,0.027412699996
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,19,H,False,1,3,0.150539849192,0.00452105707537,0.146036811558,0.155078712786,0.009041901228
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,19,H,False,2,3,0.178420224322,0.0077597072268,0.169514331497,0.18372573216,0.014211400663
