fragment_name,validation_family,smiles,atom_index_zero_based,element,functional_core,random_seed,across_density_count,across_density_mean_e,across_density_sample_std_e,across_density_min_e,across_density_max_e,across_density_range_e
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,8,C,False,20260826,3,-0.124894490256,0.0530560672293,-0.179333059676,-0.0733384455014,0.105994614175
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,8,C,False,20260827,3,-0.115760769797,0.0665260551876,-0.184236652108,-0.0513730993705,0.132863552738
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,9,H,False,20260825,3,0.141223393462,0.0112056024467,0.129454683282,0.151764852987,0.022310169705
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,9,H,False,20260826,3,0.13805306447,0.0115696497446,0.126660137628,0.14979168882,0.023131551192
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,9,H,False,20260827,3,0.138410207909,0.0130968976634,0.126343899444,0.15233841619,0.025994516746
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,10,H,False,20260825,3,0.16345291123,0.000963562879693,0.16254865308,0.16446645933,0.00191780625
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,10,H,False,20260826,3,0.164365070475,0.00387949373393,0.161507583758,0.1687815469,0.007273963142
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,10,H,False,20260827,3,0.162523393353,0.00547060987633,0.156553119511,0.167295831342,0.010742711831
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,11,H,False,20260825,3,0.136914751042,0.00111582933175,0.135878146989,0.138095747663,0.002217600674
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,11,H,False,20260826,3,0.133825211285,0.000860552279559,0.132939911343,0.134658672253,0.00171876091
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,11,H,False,20260827,3,0.133808227248,0.00264215047385,0.13183449791,0.136809850836,0.004975352926
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,12,H,False,20260825,3,0.165374790126,0.00462366918616,0.161224472021,0.170358464515,0.009133992494
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,12,H,False,20260826,3,0.162962896964,0.000483354856982,0.162472939384,0.16343936678,0.000966427396
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,12,H,False,20260827,3,0.163535344702,0.00233453368022,0.160860789187,0.165164362246,0.004303573059
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,13,H,False,20260825,3,0.137577781974,0.0127664560962,0.127808877732,0.152023028188,0.024214150456
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,13,H,False,20260826,3,0.138625075728,0.0119447930167,0.126441833659,0.150316209217,0.023874375558
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,13,H,False,20260827,3,0.136397671192,0.016629851691,0.118873508497,0.151958999457,0.03308549096
